Title,Values
Start Time,"0.3332175, 5.0031494"
25% prevalence rate time,"12.899758, 17.4867438"
50% prevalence rate time,"14.9783625, 19.9567757"
Peak_Times,"18.2624964, 21.5497091"
Peak_Infections,"6555.0, 5538.0"
Total Infections,"145975914.0, 87485926.0"
Total Unique Infections,"9863, 8773"
Total Unique Recoveries,"9953.0, 9946.0"
