Title,Values
Start Time,"1.8032434, 5.2204225"
25% prevalence rate time,"14.1604896, 16.353379"
50% prevalence rate time,"16.3933589, -1.0"
Peak_Times,"18.2995507, 19.9150763"
Peak_Infections,"5865.0, 4931.0"
Total Infections,"108397271.0, 73500569.0"
Total Unique Infections,"9357, 8263"
Total Unique Recoveries,"9960.0, 9960.0"
