Title,Values
Start Time,"3.0229036, 5.03372"
25% prevalence rate time,"16.2399232, 10.2008914"
50% prevalence rate time,"19.5129002, 11.0752096"
Peak_Times,"21.0279041, 13.4848303"
Peak_Infections,"5289.0, 7976.0"
Total Infections,"78739308.0, 161684132.0"
Total Unique Infections,"8765, 9978"
Total Unique Recoveries,"9927.0, 9987.0"
