Title,Values
Start Time,"2.9242827, 5.2697775"
25% prevalence rate time,"16.3322928, 17.2876193"
50% prevalence rate time,"18.5924239, 20.2563812"
Peak_Times,"21.4439855, 22.4437639"
Peak_Infections,"6272.0, 5672.0"
Total Infections,"136534334.0, 118062505.0"
Total Unique Infections,"9696, 9407"
Total Unique Recoveries,"9952.0, 9917.0"
