Start Time,End Time,Status
0.0,48.2270688,2.0
3.6349141,65.9619782,2.0
8.2857949,40.2708182,2.0
8.5660033,50.3452926,2.0
9.4187709,59.6748863,2.0
9.5834724,71.4847145,2.0
9.6938204,11.7399854,2.0
10.267671,58.7233602,2.0
10.3293042,71.6170241,2.0
