-A
Start:
Peak:,3,516,6,519,521,522,16,17,18,537,543,546,35,36,37,555,559,54,567,568,566,59,61,63,64,66,68,583,71,74,587,75,594,598,600,602,603,92,97,98,101,102,614,103,617,618,107,620,109,106,622,624,621,626,627,116,628,120,633,637,126,639,127,129,128,642,645,646,135,138,652,653,142,144,146,147,150,663,152,667,675,679,168,167,680,174,687,690,178,697,185,703,192,706,195,197,204,206,207,722,211,724,730,731,219,221,222,223,224,225,740,228,742,234,747,748,238,241,242,756,246,247,760,250,251,253,772,263,777,270,783,782,786,787,788,279,281,794,283,795,284,796,287,799,801,291,297,300,301,814,303,304,312,826,829,318,833,835,324,323,328,330,843,842,845,846,847,851,854,344,857,858,859,348,349,345,351,864,861,866,355,862,871,874,364,366,880,881,371,372,885,886,888,895,896,897,384,387,900,901,390,391,392,905,907,395,909,910,398,912,400,914,915,403,407,920,922,923,924,411,933,423,424,938,426,940,427,430,947,438,952,443,445,959,451,452,966,460,462,466,979,467,982,471,984,987,988,475,479,481,482,485,490,502,505,508,509
-B
Start:
Peak:,1,5,6,519,522,12,16,17,18,532,541,543,36,550,40,554,555,559,50,564,565,54,567,568,566,59,61,575,63,66,580,582,583,586,587,74,75,79,593,594,600,602,603,92,97,98,99,611,101,614,615,103,617,618,107,620,109,102,106,624,113,626,115,116,627,622,120,633,121,637,126,639,128,641,129,131,652,653,142,141,144,657,146,661,150,663,152,667,155,158,679,168,167,680,176,690,178,693,182,183,696,185,184,189,703,192,193,706,705,195,711,714,206,207,724,215,730,221,222,223,224,225,228,743,234,747,241,242,756,246,247,760,762,251,764,253,771,772,263,777,267,270,783,786,787,788,279,283,284,796,799,801,297,300,301,814,303,816,304,813,819,824,312,826,318,831,833,835,324,323,330,843,842,333,846,847,845,338,852,344,857,858,859,348,345,862,351,864,866,355,871,874,363,365,879,880,881,371,372,885,374,886,888,384,897,385,387,900,901,390,391,902,905,392,395,907,909,910,398,912,400,914,915,404,403,407,920,922,923,924,925,411,933,423,936,424,938,426,940,427,430,432,433,947,438,443,958,959,450,451,966,458,971,970,973,462,466,979,469,472,987,475,990,479,991,481,482,485,490,505,508,509
